S.N0,Rainfall Duration,Rainfall Intensity,Rainfall Accumulation,Soil Moisture,Actual Output
543,0.244108108,0.2,0.384866831,0.024169257,1
544,0.887783784,1,0.003966766,0.071151192,0
545,0.776432432,0.8,0.02803031,0.273081739,1
546,0.251675676,0.4,0.015307139,0.08522216,0
547,0.291351351,0.2,0.013921695,0.144079215,0
548,0.484864865,0.6,0.058818557,0.00387136,0
549,0.774918919,0.6,0.004358708,0.090573184,1
550,0.753513514,0.8,0.000628481,0.076311585,1
551,0.56,0.2,0.008584339,0.022765722,0
552,0.510054054,0.6,0.003899369,0.072361178,0
553,0.845297297,0.4,0.004957157,0.033427882,0
554,0.504108108,1,0.000713192,0.006979187,1
555,0.500432432,1,0.005051847,0.011606396,1
556,0.371027027,0.6,0.594031703,0.008295203,1
557,0.633297297,0.4,0.075005988,0.063452847,1
558,0.667459459,0.4,0.012050687,0.076706704,1
559,0.64572973,0.6,0.002379874,0.049089593,0
560,0.826702703,0.2,0.00903342,0.003126003,1
561,0.739135135,0.6,0.035511883,0.05837021,1
562,0.696108108,0.2,0.354178193,0.033898177,0
563,0.643135135,1,0.084975956,0.060645105,0
564,0.810594595,0.8,0.017086196,0.001207181,1
565,0.85372973,0.2,0.021189055,0.004535035,0
566,0.683675676,1,0.028153778,0.002292511,1
567,0.955567568,0.8,0.090636186,0.078646396,0
568,0.661189189,0.4,0.016594644,0.10492101,0
569,0.756324324,1,0.001005245,0.055102048,1
570,0.609081081,0.2,0.069228602,0.031870575,1
571,0.467135135,0.6,0.016706972,0.058453633,0
572,0.762702703,0.6,0.071091487,0.012769032,1
573,0.381945946,0.4,0.039295349,0.254333015,1
574,0.653621622,1,0.137500093,0.008780701,1
575,0.433837838,0.4,0.000812895,0.005041515,0
576,0.36572973,0.8,0.011992991,0.192898233,1
577,0.699891892,0.2,0.02645052,0.014196185,1
578,0.833405405,0.8,0.035685991,0.171763029,1
579,0.440648649,0.4,0.040398394,0.208444264,0
580,0.626918919,0.2,0.030466951,0.123168022,1
581,0.706162162,0.4,0.001069068,0.035572623,0
582,0.431351351,1,0.005777293,0.011231248,1
583,0.775459459,1,0.117006777,0.040895316,1
584,0.64627027,1,0.008393149,0.017699467,1
585,0.281837838,0.6,0.02659093,0.00858805,0
586,0.619567568,0.2,0.007798784,0.00479439,0
587,0.415135135,0.8,0.101340141,0.101314895,0
588,0.915891892,0.6,0.001550826,0.007202468,0
589,0.96227027,0.4,0.057363999,0.019079607,1
590,0.996324324,0.8,0.070882844,0.034275905,1
591,0.603459459,1,0.001458596,0.002510687,0
592,0.628540541,0.6,0.006310806,0.013254362,1
593,0.670702703,1,0.014148208,0.008341992,1
594,0.7,1,0.041531099,0.016967181,0
595,0.913297297,0.6,0.061464491,0.018517475,1
596,0.289513514,0.4,0.003497354,0.082551697,1
597,0.549837838,0.8,0.030010304,0.050369032,0
598,0.841837838,0.6,0.045397605,0.064557532,1
599,0.675027027,1,0.036847568,0.164511024,0
600,0.280108108,0.8,0.032794003,0.115948668,1
601,0.618702703,0.8,0.134559042,0.108056325,1
602,0.632756757,0.8,0.151939937,0.01050575,0
603,0.244648649,0.4,0.023583782,0.006233661,1
604,0.549405405,0.8,0.002913062,0.047355512,0
605,0.331675676,0.2,0.022531238,0.013005666,1
606,0.406486486,0.2,0.024466859,0.002014923,0
607,0.774162162,0.8,0.055961242,0.071412118,1
608,0.891243243,0.2,0.022624954,0.035276297,1
609,0.656324324,0.2,0.02814547,0.048544853,0
610,0.544108108,0.8,0.027972429,0.074680954,0
611,0.409837838,0.2,0.000152247,0.093909453,0
612,0.574162162,0.4,0.119293957,0.081895203,1
613,0.499783784,1,0.019070507,0.03551467,0
614,0.746486486,0.8,0.12253212,0.01366648,1
615,0.612324324,0.8,2.77E-05,0.042922637,0
616,0.520432432,1,0.019983104,0.05583237,0
617,0.226378378,0.6,0.004950195,0.009745526,1
618,0.298594595,0.8,0.015871472,0.038226816,0
619,0.928324324,1,0.012403221,0.022400561,1
620,0.70627027,1,0.116784255,0.028984684,1
621,0.233081081,0.8,0.019030449,0.020320112,0
622,0.796324324,0.4,0.023151179,0.336575372,1
623,0.223891892,1,0.014547113,0.046645778,0
624,0.580216216,0.8,0.111042935,0.065397532,1
625,0.998810811,1,0.008924944,0.077555231,1
626,0.455027027,0.4,0.090168492,0.044675961,0
627,0.982702703,0.6,0.011512857,0.011382384,1
628,0.704216216,0.8,0.014059599,0.025735203,0
629,0.989513514,0.8,0.065181675,0.374538457,1
630,0.415135135,0.6,0.610888136,0.146672482,0
631,0.246378378,1,0.001216487,0.010276802,1
632,0.243027027,0.8,0.06757733,0.002839327,0
633,0.519135135,0.6,0.006328769,0.09425122,0
634,0.621513514,1,0.063790104,0.004365947,0
635,0.504324324,0.2,0.008366274,0.212370098,0
636,0.701837838,0.6,0.010803658,0.29202014,0
637,0.904540541,0.8,0.033553426,0.002989565,1
638,0.934378378,0.4,0.076554122,0.11420202,1
639,0.667027027,1,0.152243316,0.100095708,1
640,0.700540541,0.6,0.014726095,0.183240617,1
641,0.744864865,0.2,0.010230969,4.60E-06,0
642,0.726162162,0.6,0.008607826,0.266977055,1
643,0.750810811,0.8,0.079205394,0.017699467,0
644,0.782054054,0.8,0.000289083,0.005718485,1
645,0.974054054,0.4,0.019921881,0.016799215,0
646,0.951783784,0.2,0.201857408,0.121661487,1
647,0.243027027,0.4,0.072763971,0.034614755,0
648,0.558054054,0.6,0.154540058,0.005852454,1
649,0.488540541,0.4,0.015583271,0.00649223,0
650,0.519243243,1,0.056075566,0.015322581,0
651,0.484540541,1,0.050062616,0.032904909,0
652,0.811783784,1,0.032329465,0.156623787,0
653,0.371027027,0.6,0.090168492,0.028696213,0
654,0.576864865,0.8,0.004310295,0.147654418,1
655,0.812,0.8,0.108279707,0.008150575,1
656,0.628972973,0.4,0.02570103,0.232803927,1
657,0.287783784,0.4,0.012604066,0.004995231,0
658,0.747135135,0.6,0.015250557,0.140391304,1
659,0.780216216,1,0.002992434,0.018070295,1
660,0.996432432,0.2,0.039866831,0.024158205,0
661,0.551459459,0.8,0.01219546,0.006962076,0
662,0.933405405,0.6,0.138477256,0.0038331,0
663,0.679567568,1,0.064901225,0.003591641,1
664,0.437081081,1,0.083825566,0.074353717,0
665,0.992,0.2,0.025231248,0.019819411,1
666,0.371027027,0.8,0.159422856,0.030494979,0
667,0.919783784,1,0.001931164,0.028375259,1
668,0.586918919,0.4,0.03173394,0.007567686,0
669,0.252,0.6,0.099223635,0.00429122,0
670,0.597513514,1,0.009278221,0.030914558,0
671,0.61372973,0.4,0.019769959,0.024865694,0
672,0.449297297,0.2,0.005871055,0.072998093,0
673,0.436432432,0.6,0.004175316,0.01391136,0
674,0.259675676,0.2,0.006901411,0.005064572,0
675,0.809621622,0.8,0.058879177,0.026450547,1
676,0.759243243,0.4,0.074407213,0.147361459,0
677,0.386918919,1,0.076455162,0.006806115,1
678,0.980864865,1,0.005263832,0.006255203,0
679,0.734702703,0.8,0.021449174,0.218401178,0
680,0.466594595,0.6,0.036197178,0.100752258,0
681,0.771675676,0.6,0.324739696,0.16995136,1
682,0.839567568,0.6,0.160031656,0.01018878,1
683,0.716324324,0.8,0.036936038,0.122483703,1
684,0.657081081,1,0.00252112,0.027660757,1
685,0.937081081,0.8,0.01317318,0.028539187,0
686,0.608972973,0.4,0.002353138,0.124237868,1
687,0.374594595,0.6,0.095310852,0.009745526,1
688,0.665837838,0.8,0.008803286,0.192684769,1
689,0.35372973,1,0.007811641,0.142139411,1
690,0.828648649,0.8,0.001666032,0.106049144,0
691,0.477621622,0.8,0.02523083,0.028005554,0
692,0.73772973,0.6,0.10965104,0.276587602,1
693,0.639027027,0.8,0.0030408,0.045883927,1
694,0.970486486,0.4,0.022957807,0.015485049,1
695,0.63427027,0.6,0.200408002,0.050369032,1
696,0.469621622,0.4,0.027873793,0.002764937,0
697,0.48227027,0.6,0.013832018,0.091135484,0
698,0.292324324,1,0.074980227,0.062051669,0
699,0.852216216,0.4,0.0061684,0.11420202,1
700,0.248648649,0.2,0.030116227,0.071151192,0
701,0.896972973,0.2,0.00465169,0.051824853,1
702,0.744540541,0.6,0.080642313,0.038237588,1
703,0.259459459,0.2,0.157439705,0.011382384,0
704,0.64227027,0.4,0.004351328,0.007167181,0
705,0.722486486,0.8,0.006211892,0.003378457,1
706,0.666594595,0.2,0.001523394,0.087945414,1
707,0.271135135,1,0.008058996,0.010846452,0
708,0.455675676,0.6,0.153131405,0.0029154,0
709,0.563135135,0.6,0.0098206,0.081970491,0
710,0.648324324,0.4,0.08463744,0.038801795,1
711,0.298918919,0.8,0.043204929,0.11992561,1
712,0.713837838,0.4,0.035427358,0.29837094,0
713,0.536756757,0.2,0.048098728,0.001643927,1
714,0.328108108,0.6,0.008058996,0.123664123,1
715,0.732,0.6,0.013048088,0.014871978,0
716,0.804540541,0.8,0.114001764,0.065956466,1
717,0.529513514,0.8,0.012593715,0.001486732,1
718,0.266702703,0.4,0.019561734,0.212370098,0
719,0.437621622,0.8,0.007729391,0.010359215,1
720,0.359135135,1,0.027548273,0.094076129,1
721,0.234378378,0.2,0.00999508,0.082663562,0
722,0.908864865,0.4,0.001963934,0.112760785,1
723,0.9,0.6,0.030152571,0.00527899,1
724,0.304432432,0.6,0.058652386,0.000828836,0
725,0.502486486,0.4,0.008696574,0.144943731,0
726,0.488540541,0.6,0.015320925,0.008306143,1
727,0.914486486,1,0.075874072,0.035327966,0
728,0.663135135,0.6,0.050176337,0.032201122,1
729,0.875459459,0.8,0.125755152,0.031799832,0
730,0.396216216,0.2,0.016930421,0.002714783,1
731,0.365189189,0.8,0.000705904,0.18742446,0
732,0.380324324,1,0.010870683,0.016826311,1
733,0.969513514,0.8,0.022025576,0.018070295,1
734,0.39027027,0.8,0.026465373,0.038801795,1
735,0.604,0.8,0.091375789,0.002835792,1
736,0.587459459,0.2,0.179350538,0.005535316,1
737,0.600864865,0.6,0.04229015,0.097400393,1
738,0.536756757,0.2,0.015859033,0.104279944,0
739,0.523567568,0.2,0.017018381,0.060110519,0
740,0.348648649,1,0.015503713,0.018517475,1
741,0.884864865,1,0.045206554,0.552040112,0
742,0.662378378,0.6,0.198220108,0.060542496,0
743,0.563135135,0.6,0.0098206,0.081970491,0
744,0.600648649,0.6,0.111207297,0.014495203,1
745,0.651891892,0.6,0.019983104,0.150357195,1
746,0.728972973,1,0.087085453,0.221665414,1
747,0.309297297,0.6,0.116596361,0.005718485,0
748,0.635027027,0.4,0.20545168,0.003561234,0
749,0.918810811,0.4,0.003506313,0.136960449,1
750,0.992540541,0.4,0.031385629,0.0274869,0
751,0.619675676,0.2,0.006223078,0.188434502,0
752,0.595675676,1,0.138518288,0.009426199,1
753,0.253621622,1,0.148730691,0.136997139,0
754,0.943675676,0.4,0.013269077,0.034407237,1
755,0.327783784,1,0.010544606,0.079381992,1
756,0.738702703,0.8,0.032288201,0.058207293,1
757,0.437621622,0.8,0.034990531,0.031825582,0
758,0.824648649,1,0.022991088,0.036271641,0
759,0.939243243,0.2,0.063864649,0.013003534,1
760,0.376864865,1,0.00182863,0.010436578,1
761,0.570162162,0.2,0.001938591,0.128551921,0
762,0.746054054,0.8,0.001657492,0.185080673,1
763,0.63772973,1,1.27E-05,0.042536157,0
764,0.678486486,0.6,0.075134933,0.208212006,1
765,0.847027027,1,0.017913526,0.256308892,0
766,0.406378378,0.6,0.050476328,0.082047854,1
767,0.682378378,0.8,0.193266664,0.037516241,1
768,0.644540541,0.2,0.053965095,0.0200069,1
769,0.319459459,0.4,0.026296974,0.011382384,1
770,0.852216216,0.6,0.007544978,0.218401178,0
771,0.300216216,0.8,0.014140457,0.006760056,1
772,0.466054054,0.6,0.00298951,0.108981206,0
773,0.967351351,1,0.025482083,0.076640673,1
774,0.624540541,0.2,0.001744941,0.274029846,0
775,0.430054054,0.4,0.013338424,0.059808191,0
776,0.216756757,0.2,0.049155171,0.034419467,0
777,0.876432432,0.2,0.018888229,0.15815338,1
778,0.542378378,0.2,0.07824378,0.31497324,0
779,0.589621622,1,0.048587217,0.032568022,0
780,0.395567568,0.6,0.012137254,0.005607405,0
781,0.422378378,0.2,0.05474559,0.072479383,0
782,0.363135135,0.6,0.001773765,0.044806396,0
783,0.917621622,1,0.006801105,0.01845021,1
784,0.454810811,0.6,0.010439705,0.032766003,0
785,0.613945946,0.4,0.125284163,0.04555136,1
786,0.907567568,0.4,0.141161112,0.023752987,0
787,0.952,0.4,0.161251439,0.000853184,1
788,0.858594595,0.4,0.153163154,0.40755568,0
789,0.603675676,0.4,0.000949963,0.012569874,1
790,0.244108108,0.2,0.384866831,0.024169257,1
791,0.727567568,0.8,0.095948756,0.01147439,1
792,0.644756757,0.6,0.004132937,0.000618569,0
793,0.690594595,0.4,0.014644124,0.004003198,1
794,0.28627027,0.2,0.008875139,0.007981543,0
795,0.487135135,0.6,0.006582111,0.022765722,0
796,0.534918919,0.4,0.048744384,0.119934923,0
797,0.374918919,0.8,0.023878342,0.009426199,0
798,0.569513514,1,0.183400761,0.023843366,0
799,0.948,1,0.006422763,0.001368247,1
800,0.762054054,0.4,0.067758169,0.001349453,0
801,0.887027027,0.8,0.143835685,0.065873604,1
802,0.442702703,0.8,0.004168817,0.090679888,1
803,0.610918919,1,0.02119922,0.183240617,1
804,0.636324324,1,0.026465373,0.059725161,1
805,0.603135135,0.8,0.03602112,0.084768191,0
806,0.369837838,1,0.019404892,0.046493072,0
807,0.549837838,0.8,0.030010304,0.050369032,0
808,0.825405405,0.4,0.003222846,0.173717812,0
809,0.955891892,0.8,0.047116227,0.025920449,0
810,0.30572973,1,0.034935759,0.322472931,1
811,0.607783784,1,0.10820182,0.007984965,1
812,0.693189189,0.2,0.014793075,0.047472595,0
813,0.353837838,0.6,0.077416821,0.005202188,0
814,0.298918919,0.8,0.012581508,0.034143787,0
815,0.395135135,1,0.105714955,0.045883927,0
816,0.458702703,0.8,0.007049991,0.17356892,0
817,0.424,0.8,0.086880663,0.108981206,0
818,0.362486486,0.8,0.035132241,0.008520898,0
819,0.929405405,1,0.021573338,0.000861992,0
820,0.859567568,0.8,0.044638507,0.138236129,1
821,0.634378378,0.6,0.078575427,0.032459411,0
822,0.400540541,0.6,0.014644124,0.062083647,0
823,0.778702703,1,0.103408002,0.104860982,1
824,0.942486486,0.6,0.004083457,0.028577167,1
825,0.369621622,0.4,0.001005245,0.035217447,0
826,0.806378378,0.4,0.016316979,0.00190906,1
827,0.955459459,1,0.049032538,0.006962076,0
828,0.924,0.6,0.011476838,0.06752533,0
829,0.599243243,1,0.019511372,0.005438036,0
830,0.574162162,0.6,0.070435156,0.017758429,1
831,0.680324324,0.4,0.00136502,0.033307433,1
832,0.282810811,0.2,0.117602813,0.110862833,1
833,0.615891892,0.6,0.047382241,0.045883927,1
834,0.736432432,1,0.111455254,0.032961627,1
835,0.71827027,0.4,0.000981898,0.031768415,1
836,0.570594595,1,0.06708601,0.020537111,0
837,0.409837838,0.2,0.000152247,0.093909453,0
838,0.816540541,0.8,0.012666311,0.216565161,0
839,0.359027027,0.2,0.032392081,0.278232146,1
840,0.976756757,1,0.007062338,0.145236578,1
841,0.631567568,0.2,0.111207157,0.078442188,1
842,0.640540541,0.6,0.00563122,0.011377896,1
843,0.392972973,0.4,0.097365113,0.005038597,1
844,0.475891892,1,0.029837078,0.012706648,1
845,0.882918919,0.8,0.026414315,0.110862833,1
846,0.468108108,0.4,0.006316004,0.03578014,0
847,0.651783784,0.6,0.037735054,0.051307602,1
848,0.837837838,0.2,0.033624397,0.097400393,1
849,0.773837838,0.8,0.013654521,0.00094777,1
850,0.512756757,0.8,0.012629317,0.074097504,0
851,0.670054054,0.4,0.005218437,0.071934474,0
852,0.234918919,0.6,0.015858893,0.034011445,1
853,0.740324324,0.6,0.020139436,0.02584791,0
854,0.359135135,0.4,0.04734599,0.013367461,0
855,0.561297297,0.4,0.025630709,0.039549958,0
856,0.856972973,0.4,0.01655324,0.106222553,0
857,0.847351351,1,0.003141988,0.030670407,1
858,0.561189189,0.8,0.025693,0.033689369,0
859,0.976864865,0.6,0.008546092,0.050933576,1
860,0.748324324,1,0.003550362,0.008168583,1
861,0.374702703,1,0.036471686,0.072757924,1
862,0.284324324,0.2,0.048760629,0.126436129,0
863,0.731459459,0.2,0.017701216,0.048544853,1
864,0.636972973,0.8,0.060266292,0.042217223,0
865,0.808864865,0.4,0.039895423,0.152839832,0
866,0.745189189,1,0.209994848,0.022168864,1
867,0.536108108,0.4,0.002192026,0.038354895,0
868,0.983891892,0.8,0.012275622,0.018807069,0
869,0.760540541,0.6,0.017336846,0.263675849,0
870,0.978054054,0.4,0.004859683,0.059416662,1
871,0.817297297,0.6,0.088918121,0.018738401,0
872,0.902918919,1,0.170426198,0.025200785,1
873,0.761081081,0.4,0.012124629,0.082047854,1
874,0.488540541,0.6,0.015320925,0.008306143,1
875,0.591675676,0.8,0.027873793,0.064945975,0
876,0.874810811,0.4,0.240629642,0.014536494,1
877,0.512756757,1,0.045038108,0.001643927,1
878,0.243567568,1,0.087085453,0.156654362,0
879,0.500972973,0.8,0.037343437,0.001416774,0
880,0.82227027,0.2,0.007000696,0.24016533,1
881,0.679567568,1,0.241610611,0.00155007,0
882,0.661513514,0.8,0.043693279,0.006273604,1
883,0.298594595,0.8,0.022531238,0.046444376,0
884,0.587027027,0.2,0.171196667,0.040584011,0
885,0.633945946,0.8,0.012338563,0.040895316,1
886,0.952216216,0.2,0.031796927,0.049089593,1
887,0.222702703,0.6,0.102791496,0.021565217,1
888,0.217405405,0.2,0.162958643,0.004026536,0
889,0.472648649,0.2,0.00381062,0.016265806,1
890,0.46972973,0.6,0.011453583,0.058453633,0
891,0.76172973,0.6,0.034884237,0.000463899,1
892,0.709513514,0.6,0.056122401,0.001121795,0
893,0.669945946,0.8,0.025264853,0.036080729,0
894,0.735567568,0.6,0.001469551,0.005977167,1
895,0.839891892,0.8,0.022811131,0.159181038,0
896,0.839459459,0.4,0.017574638,0.182226199,0
897,0.624216216,0.2,0.012016339,0.020462777,0
898,0.889837838,0.4,0.037682928,0.005227714,1
899,0.62,0.2,0.104731944,0.094450435,1
900,0.327459459,0.8,0.001718344,0.038201964,1
901,0.471351351,0.2,0.0239294,0.033427882,0
902,0.314702703,0.8,0.019550641,0.008459187,0
903,0.835351351,1,0.010179168,0.086213969,0
904,0.885945946,0.4,0.017853184,0.006978121,1
905,0.244108108,0.8,0.030845201,0.031825582,0
906,0.976756757,1,0.077706554,0.001326396,0
907,0.300216216,0.6,0.027736029,0.019901711,1
908,0.509621622,0.8,0.00689533,0.018500813,1
909,0.575135135,0.8,0.119492295,0.014786255,1
910,0.726594595,0.6,0.006603138,0.144079215,1
911,0.616432432,0.6,0.082729391,0.112658065,1
912,0.757513514,1,0.114255477,0.018705638,0
913,0.749837838,0.2,0.040197456,0.003974025,1
914,0.249513514,1,0.11144806,0.035217447,0
915,0.737297297,1,0.031804215,0.004671473,0
916,0.878162162,0.4,0.0395557,0.00484533,0
917,0.696,0.4,0.165830208,0.02329913,0
918,0.533945946,0.2,0.007337078,0.076069565,1
919,0.750486486,0.4,0.008186734,0.116190126,0
920,0.250702703,0.8,0.13611256,0.158557363,0
921,0.653297297,0.6,0.012585871,0.465165273,0
922,0.902702703,0.6,0.006236632,0.016652398,1
923,0.996,0.2,0.179180932,0.04001913,1
924,0.619783784,0.6,0.006029985,0.01740202,0
925,0.869081081,0.4,0.099231341,0.070693913,1
926,0.970702703,0.6,0.12059288,0.036018794,1
927,0.639135135,0.6,0.02510894,0.016710743,0
928,0.455567568,0.6,0.039866831,0.766650266,0
929,0.915567568,0.6,0.042216116,0.014938738,1
930,0.684,1,0.019199777,0.019318485,0
931,0.442810811,0.8,0.015307139,0.004414362,1
932,0.898162162,0.6,0.047287969,0.008302104,1
933,0.907135135,0.8,0.011334618,0.007278036,1
934,0.577405405,0.8,0.034085546,0.003025358,0
935,0.911891892,1,0.122788062,0.018622328,1
936,0.809081081,0.6,0.03895103,0.048219187,0
937,0.412324324,0.6,0.006356155,0.02434244,1
938,0.999891892,0.8,0.034951216,0.224836073,1
939,0.752108108,0.4,0.011830069,0.012517812,1
940,0.97427027,1,0.152126114,0.009691781,1
941,0.771567568,0.6,0.013528871,0.022349173,0
942,0.590918919,1,0.003714955,0.025313885,0
943,0.289189189,1,0.002969272,0.174826031,0
944,0.830378378,0.8,0.021026597,0.03034648,0
945,0.955459459,1,0.031810249,0.070281234,1
946,0.298702703,0.2,0.010986771,0.00174575,1
947,0.64572973,0.8,0.012441701,0.100518373,0
948,0.737945946,0.8,0.357278546,0.113193773,1
949,0.544324324,0.6,0.062001114,0.276587602,1
950,0.776432432,0.2,0.010450334,0.031716971,0
951,0.815783784,0.8,0.009927497,0.045194053,0
952,0.887135135,0.2,0.025119987,0.045006844,1
953,0.248648649,0.8,0.006562987,0.014862328,0
954,0.244972973,0.2,0.169937802,0.091135484,0
955,0.400972973,0.2,0.061706786,0.011804656,1
956,0.830918919,1,0.133128249,0.015221262,0
957,0.317081081,0.4,0.0089566,0.023072202,0
958,0.246378378,0.6,0.053108383,0.110064404,0
959,0.631783784,0.2,0.039854716,0.004446844,1
960,0.252,1,0.01242202,0.063452847,0
961,0.812108108,0.2,0.071602627,0.022910126,0
962,0.881837838,0.4,0.018747169,0.007627489,0
963,0.566162162,0.8,0.016904567,0.004109902,0
964,0.838378378,1,0.029788108,0.020245442,1
965,0.608972973,0.6,0.076835871,0.007095989,1
966,0.231351351,0.8,0.091725306,0.044059972,0
967,0.374594595,0.8,0.158639946,0.011422609,0
968,0.254054054,0.6,0.053017917,0.033589397,0
969,0.491135135,0.2,0.033627414,0.131977055,1
970,0.586918919,0.6,0.003567768,0.014321571,1
971,0.575459459,0.4,0.015156981,0.192684769,0
972,0.79027027,0.6,0.003497354,0.142139411,1
973,0.619135135,0.6,0.011038804,0.004334025,1
974,0.575459459,1,0.200850492,0.020124151,0
975,0.714054054,0.2,0.002037365,0.041356578,1
976,0.262702703,0.8,0.012686409,0.048377391,1
977,0.956540541,1,0.009346547,0.030495259,0
978,0.713513514,0.4,0.083059785,0.01173986,1
979,0.845513514,0.2,0.011926012,0.085252398,1
980,0.988432432,0.8,0.048581786,0.015818794,0
981,0.511675676,0.4,0.01043316,0.004334025,1
982,0.808324324,0.4,0.001579512,0.036919944,1
983,0.963135135,0.4,0.003192443,0.076709958,1
984,0.216864865,0.2,0.083360054,0.079381992,0
985,0.356,0.6,0.055121704,0.019137616,1
986,0.889297297,0.2,0.032722707,0.136145245,1
987,0.892756757,0.6,0.008911669,0.074040898,0
988,0.522162162,0.2,0.00457979,0.021641122,0
989,0.314702703,0.8,0.019550641,0.008459187,0
990,0.288972973,0.6,0.204409766,0.015133352,1
991,0.663567568,1,0.006998932,0.001718934,0
992,0.73372973,0.6,0.049563266,0.026145189,1
993,0.572108108,0.8,0.116784255,0.073760898,0
994,0.923351351,0.6,0.013533095,0.00503136,1
995,0.723783784,0.2,0.007171417,0.007092735,1
996,0.992648649,0.4,0.019046092,0.080150799,0
997,0.227243243,0.4,0.041674155,0.007288079,0
998,0.786702703,1,0.001832714,0.094450435,1
999,0.711243243,1,0.373350863,0.003568303,0
